,group,song_lines
11952,Coldplay,don't ever give up
11953,Coldplay,he said i'm gonna buy this place and burn it down
11954,Coldplay,i'm gonna put it six feet underground
11955,Coldplay,he said i'm gonna buy this place and watch it fall
11956,Coldplay,"stand here beside me baby, in the crumbling walls"
11957,Coldplay,"oh, i'm gonna buy this place and start a fire"
11958,Coldplay,stand here until i fill all your heart's desires
11959,Coldplay,because i'm gonna buy this place and see it burn
11960,Coldplay,do back the things it did to you in return
11961,Coldplay,"ah, ah, ah, ah"
11962,Coldplay,he said i'm gonna buy a gun and start a war
11963,Coldplay,if you can tell me something worth fighting for
11964,Coldplay,"oh, and i'm gonna buy this place, that's what i said"
11965,Coldplay,blame it upon a rush of blood to the head
11966,Coldplay,"honey, all the movements you're starting to make"
11967,Coldplay,see me crumble and fall on my face
11968,Coldplay,and i know the mistakes that i made
11969,Coldplay,see it all disappear without a trace
11970,Coldplay,and they call as they beckon you on
11971,Coldplay,they said start as you mean to go on
11972,Coldplay,start as you mean to go on
11973,Coldplay,he said i'm gonna buy this place and see it go
11974,Coldplay,"stand here beside my baby, watch the orange glow"
11975,Coldplay,some'll laugh and some just sit and cry
11976,Coldplay,you just sit down there and you wonder why
11977,Coldplay,so i'm gonna buy a gun and start a war
11978,Coldplay,if you can tell me something worth fighting for
11979,Coldplay,"and i'm gonna buy this place, that's what i said"
11980,Coldplay,blame it upon a rush of blood to the head
11981,Coldplay,"oh, to the head"
11982,Coldplay,"honey, all the movements you're starting to make"
11983,Coldplay,see me crumble and fall on my face
11984,Coldplay,and i know the mistakes that i made
11985,Coldplay,see it all disappear without a trace
11986,Coldplay,and they call as they beckon you on
11987,Coldplay,they say start as you mean to go on
11988,Coldplay,"as you mean to go on, as you mean to go on"
11989,Coldplay,"so meet me by the bridge, meet me by the lane"
11990,Coldplay,when am i gonna see that pretty face again
11991,Coldplay,"meet me on the road, meet me where i said"
11992,Coldplay,blame it all upon
11993,Coldplay,a rush of blood to the head
11994,Coldplay,"got a tattoo that said ""together through life"""
11995,Coldplay,carved in your name with my poker knife
11996,Coldplay,"and you wonder when you wake up, will it be alright oh oh"
11997,Coldplay,feels like there's something broken inside
11998,Coldplay,all i know
11999,Coldplay,all i know
12000,Coldplay,is that in lost whenever you go
12001,Coldplay,all i know is that i love you so
12002,Coldplay,so much that it hurts
12003,Coldplay,got a tattoo and that paint is alright
12004,Coldplay,just wanted a way of keeping you inside (oh oh oh oh oh)
12005,Coldplay,all i know
12006,Coldplay,all i know
12007,Coldplay,is that i'm lost in your fire bellow
12008,Coldplay,all i know is that i love you so
12009,Coldplay,so much that it hurts
12010,Coldplay,i see the road begin to climb
12011,Coldplay,"i see the stars, begin to show"
12012,Coldplay,i see your colors and i'm dying of thirst
12013,Coldplay,all i know is that i love you so
12014,Coldplay,so much that it hurts
12015,Coldplay,oh yeah yeah yeah
12016,Coldplay,so much
12017,Coldplay,wise men say
12018,Coldplay,it looks like rain today
12019,Coldplay,it crackled on the speakers
12020,Coldplay,and trickled down the sleepy subway trains
12021,Coldplay,heavy eyes could hardly hold us
12022,Coldplay,aching legs that often told us
12023,Coldplay,it's all worth it
12024,Coldplay,we all fall in love sometimes
12025,Coldplay,the full moon's bright
12026,Coldplay,and starlight filled the evening
12027,Coldplay,we wrote it and i played it
12028,Coldplay,something happened it's so strange this feeling
12029,Coldplay,naive notions that were childish
12030,Coldplay,simple tunes that tried to hide it
12031,Coldplay,but when it comes
12032,Coldplay,we all fall in love sometimes
12033,Coldplay,"did we, didn't we, should we, couldn't we"
12034,Coldplay,i'm not sure 'cause sometimes we're so blind
12035,Coldplay,struggling through the day
12036,Coldplay,when even your best friend says
12037,Coldplay,don't you find
12038,Coldplay,we all fall in love sometimes
12039,Coldplay,wise men say
12040,Coldplay,it looks like rain today
12041,Coldplay,it crackled on the speakers
12042,Coldplay,and trickled down the sleepy subway trains
12043,Coldplay,heavy eyes could hardly hold us
12044,Coldplay,aching legs that often told us
12045,Coldplay,it's all worth it
12046,Coldplay,but we all fall in love sometimes
12047,Coldplay,we all fall in love sometimes
12048,Coldplay,we all fall in love sometimes
12049,Coldplay,"we all fall in love, sometimes"
12050,Coldplay,بنی آدم اعضای یکدیگرند
12051,Coldplay,که در آفرینش ز یک گوهرند
12052,Coldplay,چو عضوی بدرد آورد روزگار،
12053,Coldplay,دگر عضوها را نماند قرار
12054,Coldplay,تو کز محنت دیگران بی‌غمی،
12055,Coldplay,نشاید که نامت نهند آدمی
12056,Coldplay,"may there be peace and love and perfection throughout all creation, through god"
12057,Coldplay,"may there be peace and love and perfection throughout all creation, through god"
12058,Coldplay,"gi nwa nke chukwu, gini ka ina ekwu"
12059,Coldplay,n'ihi ihe nile
12060,Coldplay,nke chukwu mere
12061,Coldplay,"wait for your call, love"
12062,Coldplay,the call never came
12063,Coldplay,ready to fall up
12064,Coldplay,ready to claim
12065,Coldplay,"and i'm ready for it all, love"
12066,Coldplay,ready for a pain
12067,Coldplay,meet under sun and
12068,Coldplay,meet me again
12069,Coldplay,in the rain
12070,Coldplay,in the rain
12071,Coldplay,in the rain
12072,Coldplay,the rain
12073,Coldplay,"behind the walls, love"
12074,Coldplay,i'm trying to change
12075,Coldplay,"and i'm ready for it all, love"
12076,Coldplay,i'm ready for the change
12077,Coldplay,meet me in blue sky
12078,Coldplay,meet me again
12079,Coldplay,in the rain
12080,Coldplay,"the rain, the rain"
12081,Coldplay,in the rain
12082,Coldplay,the rain
12083,Coldplay,got to find yourself alone in this world
12084,Coldplay,to find yourself alone
12085,Coldplay,reign of love
12086,Coldplay,i can't let go
12087,Coldplay,to the sea i offer
12088,Coldplay,this heavy load
12089,Coldplay,locusts will
12090,Coldplay,lift me up
12091,Coldplay,i'm just a prisoner
12092,Coldplay,in a reign of love
12093,Coldplay,locusts will
12094,Coldplay,let us stop
12095,Coldplay,i wish i'd spoken
12096,Coldplay,to the reign of love
12097,Coldplay,reign of love
12098,Coldplay,"by the church, we're waiting"
12099,Coldplay,reign of love
12100,Coldplay,my knees go praying
12101,Coldplay,how i wish
12102,Coldplay,i'd spoken up
12103,Coldplay,or we'd be carried
12104,Coldplay,in the reign of love.
12105,Coldplay,i went digging for gold
12106,Coldplay,down by the river
12107,Coldplay,over by the mountain
12108,Coldplay,where the prospector had been told
12109,Coldplay,i'm marching through the cold
12110,Coldplay,we're marching through the cold
12111,Coldplay,i went digging for gold
12112,Coldplay,i went down with my brother
12113,Coldplay,a bucket and a shovel
12114,Coldplay,and a book about the colour of coal
12115,Coldplay,i'm marching through the cold
12116,Coldplay,we're marching through the cold
12117,Coldplay,there's a tiny little crackle on the telephone line
12118,Coldplay,"saying, ""what use the metal if the metal don't shine?"""
12119,Coldplay,"she said, ""bring me back a diamond ring cause i really want one"""
12120,Coldplay,now i been digging so long that i never see the sun
12121,Coldplay,i went digging for gold
12122,Coldplay,down by the river
12123,Coldplay,over by the mountain
12124,Coldplay,where the prospector had been told
12125,Coldplay,i'm marching through the cold
12126,Coldplay,we're marching through the cold
12127,Coldplay,there's a tiny little crackle on the telephone line
12128,Coldplay,"saying, ""what use the metal if the metal don't shine?"""
12129,Coldplay,"she said, ""bring me back a diamond ring cause i really want one"""
12130,Coldplay,now i been digging so long that i never see the sun
12131,Coldplay,now i been digging so long that i never see the sun
12132,Coldplay,now i been digging so long that i never see the sun
12133,Coldplay,"(three, two, one)"
12134,Coldplay,sometimes i just can't take it
12135,Coldplay,sometimes i just can't take it and it isn't alright
12136,Coldplay,i'm not going to make it
12137,Coldplay,and i think my shoe's untied (oh oh)
12138,Coldplay,i'm like a broken record
12139,Coldplay,i'm like a broken record and i'm not playing right
12140,Coldplay,drocer nekorb a ekil mi
12141,Coldplay,'til you tell me on a heavenly phone to
12142,Coldplay,hold tight (hold tight)
12143,Coldplay,come on (come on)
12144,Coldplay,come on (come on)
12145,Coldplay,oh-oh-oh-oh-oh-oh-oh
12146,Coldplay,come on (come on)
12147,Coldplay,come on (come on)
12148,Coldplay,"yeah, don't let go"
12149,Coldplay,hold tight (hold tight)
12150,Coldplay,hold tight (hold tight)
12151,Coldplay,oh-oh-oh-oh-oh-oh-oh
12152,Coldplay,"""it's alright, it's alright"" she said"
12153,Coldplay,i got my hands up shaking just to let you know
12154,Coldplay,that you've got a higher power
12155,Coldplay,"got me singing every second, dancing every hour"
12156,Coldplay,"oh yeah, you've got a higher power"
12157,Coldplay,and you're really someone i wanna know (oh oh)
12158,Coldplay,this boy is electric 
12159,Coldplay,this boy is electric and you're sparkling light
12160,Coldplay,the universe connected
12161,Coldplay,and i'm buzzing night after night after night (oh oh)
12162,Coldplay,this joy is electric 
12163,Coldplay,this joy is electric and you're circuiting through
12164,Coldplay,i'm so happy that i'm alive
12165,Coldplay,happy i'm alive at the same time as you
12166,Coldplay,'cause you've got a higher power
12167,Coldplay,"got me singing every second, dancing every hour"
12168,Coldplay,"oh yeah, you've got a higher power"
12169,Coldplay,and you're really someone i wanna know
12170,Coldplay,"(i wanna know, oh oh)"
12171,Coldplay,"you've got, yeah, you've got a higher"
12172,Coldplay,"you've got, yeah, you've got a higher"
12173,Coldplay,"you've got, yeah, you've got a higher"
12174,Coldplay,you've got
12175,Coldplay,oh-oh-oh-oh-oh-oh-oh
12176,Coldplay,"you've got, oh, you've got a higher"
12177,Coldplay,"you've got, yeah, you've got a higher"
12178,Coldplay,"you've got, oh, you've got a higher"
12179,Coldplay,my hands up shaking just to let you know now
12180,Coldplay,you've got a higher power
12181,Coldplay,"you've got me singing every second, dancing any hour"
12182,Coldplay,"oh yeah, you've got a higher power"
12183,Coldplay,you're once in any lifetime
12184,Coldplay,i'm going a million miles an hour
12185,Coldplay,when for so long i'd been down on my knees
12186,Coldplay,then your love song saved me over and over
12187,Coldplay,for so long i'd been down on my knees
12188,Coldplay,"'til your love song floats me on, ee-on, oh oh"
12189,Coldplay,have yourself a merry little christmas
12190,Coldplay,let your heart be light
12191,Coldplay,"from now on, our troubles will be out of sight"
12192,Coldplay,have yourself a merry little christmas
12193,Coldplay,make the yuletide gay
12194,Coldplay,"from now on, our troubles will be far away"
12195,Coldplay,"here we are, as in olden days"
12196,Coldplay,happy golden days gone by
12197,Coldplay,oldest friends who are dear to us
12198,Coldplay,gather near to us
12199,Coldplay,once more
12200,Coldplay,"through the years, we all will be together"
12201,Coldplay,if the fates allow
12202,Coldplay,hang a shining star upon the highest bough
12203,Coldplay,and have yourself a merry little christmas now
12204,Coldplay,sometimes i just can't take it
12205,Coldplay,sometimes i just can't take it and it isn't alright
12206,Coldplay,i'm not gonna make it
12207,Coldplay,"and i think my shoe's untied (oh, oh)"
12208,Coldplay,i'm like a broken record
12209,Coldplay,i'm like a broken record and i'm not playing right
12210,Coldplay,drocer nekorb a ekil mi
12211,Coldplay,'til you tell me on a heavenly phone to
12212,Coldplay,hold tight
12213,Coldplay,come on
12214,Coldplay,come on
12215,Coldplay,oh
12216,Coldplay,come on
12217,Coldplay,come on
12218,Coldplay,don't let go
12219,Coldplay,hold tight
12220,Coldplay,hold tight
12221,Coldplay,oh
12222,Coldplay,"""it's alright, it's alright"", she said"
12223,Coldplay,i got my hands up shaking just to let you know
12224,Coldplay,that you've got a higher power
12225,Coldplay,"got me singing every second, dancing every hour"
12226,Coldplay,"oh yeah, you've got a higher power"
12227,Coldplay,and you're really someone i wanna know
12228,Coldplay,this boy is electric 
12229,Coldplay,this boy is electric and you're sparkling light
12230,Coldplay,the universe connected
12231,Coldplay,and i'm buzzing night after night after night
12232,Coldplay,this joy is electric 
12233,Coldplay,this joy is electric and you're circuiting through
12234,Coldplay,i'm so happy that i'm alive
12235,Coldplay,happy i'm alive at the same time as you
12236,Coldplay,'cause you've got a higher power
12237,Coldplay,"got me singing every second, dancing every hour"
12238,Coldplay,"oh yeah, you've got a higher power"
12239,Coldplay,and you're really someone i wanna know
12240,Coldplay,(i wanna)
12241,Coldplay,you've got
12242,Coldplay,you've got (i wanna)
12243,Coldplay,you've got
12244,Coldplay,you've got (i wanna)
12245,Coldplay,you've got
12246,Coldplay,you've got (i wanna)
12247,Coldplay,you've got
12248,Coldplay,you've got (i wanna)
12249,Coldplay,the lights go out and i can't be saved
12250,Coldplay,tides that i tried to swim against
12251,Coldplay,have brought me down upon my knees
12252,Coldplay,"oh and i beg, i beg and plead"
12253,Coldplay,singing
12254,Coldplay,come out of the things unsaid
12255,Coldplay,and shoot an apple off my head
12256,Coldplay,and a trouble that can't be named
12257,Coldplay,a tiger's waiting to be tamed
12258,Coldplay,singing
12259,Coldplay,"you are, you are"
12260,Coldplay,confusion that never stops
12261,Coldplay,the closing walls and the ticking clocks
12262,Coldplay,and gonna come back and take you home
12263,Coldplay,"i could not stop, that you now know"
12264,Coldplay,so i come out upon my seas
12265,Coldplay,cursed missed opportunities
12266,Coldplay,am i a part of the cure
12267,Coldplay,or am i part of the disease
12268,Coldplay,singing
12269,Coldplay,"you are, you are"
12270,Coldplay,"you are, you are"
12271,Coldplay,"you are, you are"
12272,Coldplay,and nothing else compares
12273,Coldplay,and nothing else compares
12274,Coldplay,oh nothing else compares
12275,Coldplay,you are
12276,Coldplay,"home, home, where i wanted to go"
12277,Coldplay,"home, home, where i wanted to go"
12278,Coldplay,"home, home, where i wanted to go "
12279,Coldplay,"home, home, where i wanted to go "
12280,Coldplay,"i went home, home, where i wanted to go "
12281,Coldplay,"home, home, where i wanted to go "
12282,Coldplay,"i went home, home, where i wanted to go "
12283,Coldplay,"yes i went home, home, where i wanted to go "
12284,Coldplay,and i went home
12285,Coldplay,lovers keep on the road your on
12286,Coldplay,runners until the race is run
